chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\package-info.java,package-info.java,777,630,0.8108108,27,0.030030029
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeEvent.java,PlotChangeEvent.java,841,682,0.8109394,29,0.027963426
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeListener.java,PlotChangeListener.java,891,727,0.81593716,30,0.027197905
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeEvent.java,RendererChangeEvent.java,978,795,0.81288344,34,0.023908336
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeListener.java,RendererChangeListener.java,1027,839,0.8169426,35,0.023341216
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\TitleChangeEvent.java,TitleChangeEvent.java,1088,888,0.8161765,37,0.022058824
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\event\TitleChangeListener.java,TitleChangeListener.java,1138,933,0.8198594,38,0.021575248
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGenerator.java,DynamicDriveToolTipTagFragmentGenerator.java,86,66,0.76744187,3,0.25581396
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\ImageMapUtils.java,ImageMapUtils.java,325,182,0.56,41,0.013658537
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGenerator.java,OverLIBToolTipTagFragmentGenerator.java,394,238,0.6040609,43,0.014047927
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\package-info.java,package-info.java,398,241,0.60552764,43,0.014082038
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGenerator.java,StandardToolTipTagFragmentGenerator.java,463,294,0.6349892,45,0.014110872
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\StandardURLTagFragmentGenerator.java,StandardURLTagFragmentGenerator.java,529,349,0.6597353,47,0.014036922
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\ToolTipTagFragmentGenerator.java,ToolTipTagFragmentGenerator.java,590,406,0.68813556,48,0.014336158
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\imagemap\URLTagFragmentGenerator.java,URLTagFragmentGenerator.java,652,460,0.70552146,49,0.014398397
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\Args.java,Args.java,114,80,0.7017544,10,0.07017544
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\ArrayUtils.java,ArrayUtils.java,302,162,0.53642386,41,0.013083509
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\CloneUtils.java,CloneUtils.java,476,247,0.51890755,58,0.008946681
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\HashUtils.java,HashUtils.java,668,374,0.55988026,79,0.007087092
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\LineUtils.java,LineUtils.java,820,442,0.5390244,96,0.0056148376
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\package-info.java,package-info.java,824,445,0.54004854,96,0.0056255055
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\PaintUtils.java,PaintUtils.java,1025,529,0.51609755,120,0.0043008127
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\SerialUtils.java,SerialUtils.java,1664,750,0.45072114,191,0.0023597965
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\internal\ShapeUtils.java,ShapeUtils.java,2153,977,0.45378542,251,0.00180791
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\JFreeChart.java,JFreeChart.java,43208,22513,0.52103776,4535,1.1489256E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java,AbstractCategoryItemLabelGenerator.java,286,151,0.52797204,29,0.018205933
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java,AbstractPieItemLabelGenerator.java,499,261,0.5230461,52,0.010058578
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java,AbstractXYItemLabelGenerator.java,814,421,0.51719904,89,0.005811225
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java,BoxAndWhiskerToolTipGenerator.java,947,502,0.53009504,99,0.0053544953
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java,BoxAndWhiskerXYToolTipGenerator.java,1089,587,0.5390266,110,0.004900242
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java,BubbleXYItemLabelGenerator.java,1331,714,0.53643876,137,0.003915611
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java,CategoryItemLabelGenerator.java,1408,784,0.5568182,143,0.0038938334
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java,CategorySeriesLabelGenerator.java,1464,835,0.5703552,145,0.003933484
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java,CategoryToolTipGenerator.java,1525,891,0.5842623,147,0.0039745737
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java,CrosshairLabelGenerator.java,1575,936,0.5942857,149,0.0039884946
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java,CustomXYToolTipGenerator.java,1744,1028,0.5894495,171,0.0034470733
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java,FlowLabelGenerator.java,1798,1076,0.59844273,172,0.0034793182
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java,HighLowItemLabelGenerator.java,1997,1169,0.58537805,196,0.0029866227
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryItemLabelGenerator.java,IntervalCategoryItemLabelGenerator.java,2119,1237,0.5837659,208,0.002806567
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java,IntervalCategoryToolTipGenerator.java,2260,1314,0.58141595,225,0.002584071
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java,IntervalXYItemLabelGenerator.java,2507,1433,0.57159954,251,0.002277289
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java,IntervalXYToolTipGenerator.java,2750,1552,0.56436366,277,0.002037414
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java,ItemLabelAnchor.java,2842,1616,0.56861365,277,0.002052757
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java,ItemLabelPosition.java,3012,1710,0.56772906,293,0.0019376419
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\MultipleXYSeriesLabelGenerator.java,MultipleXYSeriesLabelGenerator.java,3224,1810,0.5614144,315,0.001782268
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\package-info.java,package-info.java,3228,1813,0.5616481,315,0.0017830097
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java,PieSectionLabelGenerator.java,3313,1887,0.5695744,318,0.0017911146
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java,PieToolTipGenerator.java,3367,1936,0.5749926,320,0.0017968519
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategoryItemLabelGenerator.java,StandardCategoryItemLabelGenerator.java,3500,2022,0.57771426,332,0.0017401032
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java,StandardCategorySeriesLabelGenerator.java,3644,2109,0.5787596,345,0.0016775641
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategoryToolTipGenerator.java,StandardCategoryToolTipGenerator.java,3763,2185,0.5806537,356,0.0016310498
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java,StandardCrosshairLabelGenerator.java,3900,2265,0.58076924,369,0.0015739003
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java,StandardFlowLabelGenerator.java,4015,2333,0.58107096,377,0.0015413023
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardPieSectionLabelGenerator.java,StandardPieSectionLabelGenerator.java,4245,2478,0.5837456,398,0.0014666974
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardPieToolTipGenerator.java,StandardPieToolTipGenerator.java,4374,2570,0.58756286,409,0.001436584
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java,StandardXYItemLabelGenerator.java,4547,2685,0.5904992,423,0.0013959792
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java,StandardXYSeriesLabelGenerator.java,4698,2778,0.59131545,436,0.0013562281
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYToolTipGenerator.java,StandardXYToolTipGenerator.java,4872,2893,0.5938013,450,0.0013195585
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java,StandardXYZToolTipGenerator.java,5103,3015,0.5908289,476,0.0012412372
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\SymbolicXYItemLabelGenerator.java,SymbolicXYItemLabelGenerator.java,5260,3102,0.58973384,491,0.0012010873
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYItemLabelGenerator.java,XYItemLabelGenerator.java,5314,3151,0.59296197,493,0.0012027626
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java,XYSeriesLabelGenerator.java,5371,3203,0.5963508,495,0.0012047491
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java,XYToolTipGenerator.java,5424,3251,0.59937316,497,0.0012059822
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java,XYZToolTipGenerator.java,5477,3299,0.60233706,499,0.0012070884
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendGraphic.java,LegendGraphic.java,683,349,0.51098096,85,0.0060115405
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItem.java,LegendItem.java,1690,888,0.5254438,213,0.0024668723
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItemBlockContainer.java,LegendItemBlockContainer.java,1860,989,0.53172046,226,0.0023527455
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItemCollection.java,LegendItemCollection.java,2002,1075,0.53696305,239,0.0022467072
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItemSource.java,LegendItemSource.java,2052,1120,0.545809,240,0.002274204
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java,LegendRenderingOrder.java,2097,1160,0.5531712,240,0.0023048802
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,LegendTitle.java,2714,1430,0.52689755,316,0.0016673973
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\package-info.java,package-info.java,2718,1433,0.5272259,316,0.0016684365
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\legend\PaintScaleLegend.java,PaintScaleLegend.java,3381,1704,0.5039929,408,0.0012352768
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\package-info.java,package-info.java,52070,27519,0.5285001,5442,9.7115044E-5
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryCrosshairState.java,CategoryCrosshairState.java,157,93,0.5923567,14,0.04231119
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryMarker.java,CategoryMarker.java,331,198,0.5981873,33,0.018126888
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryPlot.java,CategoryPlot.java,4856,2308,0.4752883,661,7.1904436E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CenterTextMode.java,CenterTextMode.java,4903,2349,0.47909445,661,7.248025E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,CombinedDomainCategoryPlot.java,5516,2604,0.4720812,745,6.3366606E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainXYPlot.java,CombinedDomainXYPlot.java,6212,2904,0.4674823,844,5.5388897E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedRangeCategoryPlot.java,CombinedRangeCategoryPlot.java,6728,3113,0.4626932,915,5.056756E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedRangeXYPlot.java,CombinedRangeXYPlot.java,7376,3390,0.4595987,1003,4.58224E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\ArrowNeedle.java,ArrowNeedle.java,156,78,0.5,13,0.03846154
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\CompassPlot.java,CompassPlot.java,932,416,0.44635195,106,0.0042108675
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\LineNeedle.java,LineNeedle.java,1042,485,0.46545106,114,0.004082904
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\LongNeedle.java,LongNeedle.java,1203,559,0.46467164,127,0.0036588318
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\MeterNeedle.java,MeterNeedle.java,1579,757,0.47941735,169,0.002836789
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\MiddlePinNeedle.java,MiddlePinNeedle.java,1711,828,0.48392752,179,0.0027035058
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\package-info.java,package-info.java,1715,831,0.4845481,179,0.0027069726
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PinNeedle.java,PinNeedle.java,1845,902,0.4888889,189,0.0025867138
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PlumNeedle.java,PlumNeedle.java,1965,971,0.49414757,198,0.002495695
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PointerNeedle.java,PointerNeedle.java,2105,1041,0.49453682,210,0.0023549371
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\ShipNeedle.java,ShipNeedle.java,2224,1111,0.49955037,219,0.0022810518
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\WindNeedle.java,WindNeedle.java,2334,1176,0.50385606,228,0.002209895
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Crosshair.java,Crosshair.java,10385,4943,0.47597498,1297,3.669815E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CrosshairState.java,CrosshairState.java,10709,5158,0.48165095,1324,3.637847E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\DatasetRenderingOrder.java,DatasetRenderingOrder.java,10769,5213,0.48407465,1324,3.656153E-4
